annoying thing : 15,disappointing room : 0,dirty sheet : 0,awkward shower : 0,poor management : 2,disappointing experience : 11,bare : 0
disappointing experience : 15,disappointing selection : 0,dirty stain : 0,awkward situation : 0,poor quality : 2,disappointing stay : 11,bare bone : 0
stale smoke : 15,disappointing service : 0,dirty toilet : 0,awkward time : 0,poor signal : 2,minor complaint : 11,bare foot : 0
unfriendly staff : 15,disappointing stay : 0,dirty towel : 0,background : 0,pricey hotel : 2,not aware : 11,bare footed : 0
worst part : 15,disappointing thing : 0,dirty wall : 0,backpacker : 0,pricey restaurant : 2,sticky : 11,bare minimum : 0
dusty room : 14,disappointing view : 0,dirty water : 0,ball : 0,remind : 2,suffer : 11,bare necessity : 0
hanger : 14,disappointing way : 0,disappointing area : 0,bare : 0,ridiculous amount : 2,terrible breakfast : 11,bare room : 0
negative side : 14,disappointment : 0,disappointing bathroom : 0,bare bone : 0,sharp : 2,unfriendly staff : 11,bare wall : 0
suffer : 14,disturb : 0,disappointing breakfast : 0,bare foot : 0,stale smoke : 2,worst experience : 11,big negative : 0
disappointing stay : 13,dog : 0,disappointing buffet : 0,bare footed : 0,terrible connection : 2,blanket : 10,blanket : 0
gotemba : 13,downside : 0,disappointing choice : 0,bare minimum : 0,terrible experience : 2,dusty room : 10,bottled drink : 0
minor negative : 13,drain : 0,disappointing dinner : 0,bare necessity : 0,terrible stay : 2,hotspot : 10,bottled tea : 0
terrible breakfast : 13,drawback : 0,disappointing experience : 0,bare room : 0,uncomfortable pillow : 2,outdated hotel : 10,burger : 0
existent : 12,dresser : 0,disappointing fact : 0,bare wall : 0,wet towel : 2,pricey food : 10,camping : 0
joke : 12,drunk : 0,disappointing food : 0,big negative : 0,worst part : 2,social : 10,claim : 0
minor problem : 12,drunk man : 0,disappointing gym : 0,bottled drink : 0,worst service : 2,stale smoke : 10,claustrophobic : 0
social : 12,drunk person : 0,disappointing hotel : 0,bottled tea : 0,accord : 0,existent : 9,claustrophobic feel : 0
sticky : 12,dusty : 0,disappointing location : 0,burger : 0,accurate information : 0,folk : 9,claustrophobic person : 0
mediocre breakfast : 11,dusty area : 0,disappointing lounge : 0,camping : 0,accurate reviews : 0,mediocre breakfast : 9,claustrophobic room : 0
ball : 10,dusty carpet : 0,disappointing meal : 0,claim : 0,advanced book : 0,minor negative : 9,confuse : 0
dresser : 10,dusty room : 0,disappointing place : 0,claustrophobic : 0,advanced reservation : 0,minor point : 9,correct amount : 0
folk : 10,duvet : 0,disappointing point : 0,claustrophobic feel : 0,advanced toilet : 0,minor problem : 9,correct breakfast : 0
hotspot : 10,electrical : 0,disappointing pool : 0,claustrophobic person : 0,affair : 0,poor location : 9,correct bus : 0
minor inconvenience : 10,electrical appliance : 0,disappointing quality : 0,claustrophobic room : 0,annoying habit : 0,ball : 8,correct exit : 0
minor point : 10,electrical equipment : 0,disappointing recommendation : 0,correct amount : 0,annoying noise : 0,joke : 8,correct hotel : 0
minor thing : 10,electrical outlet : 0,disappointing restaurant : 0,correct breakfast : 0,annoying part : 0,minor inconvenience : 8,correct information : 0
outdated hotel : 10,electrical point : 0,disappointing room : 0,correct bus : 0,annoying room : 0,pricey buffet : 8,correct location : 0
pricey food : 10,electrical socket : 0,disappointing selection : 0,correct exit : 0,annoying wifi : 0,slight negative : 8,correct number : 0
slight negative : 10,electrical store : 0,disappointing service : 0,correct hotel : 0,aware guest : 0,big negative : 7,correct order : 0
soundproofing : 10,european : 0,disappointing stay : 0,correct information : 0,aware hotel : 0,camping : 7,correct password : 0
terrible wifi : 10,exciting : 0,disappointing thing : 0,correct location : 0,aware management : 0,disappointing thing : 7,correct place : 0
worst service : 10,exciting area : 0,disappointing view : 0,correct number : 0,aware person : 0,not smallest : 7,correct price : 0
worst thing : 10,exciting breakfast : 0,disappointing way : 0,correct order : 0,aware room : 0,poor connection : 7,correct room : 0
camping : 9,exciting elevator : 0,disappointment : 0,correct password : 0,aware something : 0,poor skill : 7,correct service : 0
disappointing thing : 9,exciting nothing : 0,dog : 0,correct place : 0,aware thing : 0,terrible experience : 7,correct spelling : 0
funny smell : 9,exciting part : 0,drain : 0,correct price : 0,aware traveler : 0,terrible wifi : 7,correct time : 0
horrible room : 9,exciting place : 0,dresser : 0,correct room : 0,awkward bathroom : 0,uncomfortable mattress : 7,correct way : 0
