minor issue : 37,shock : 2,smallish room : 15,drain : 10,accurate information : 0,negative nothing : 10,crazy amount : 0
negative point : 37,social : 2,unfriendly : 15,exciting : 10,accurate reviews : 0,poor breakfast : 10,crazy busy : 0
pain : 37,stale smoke : 2,crew : 14,london : 10,advanced : 0,rude staff : 10,crazy city : 0
warning : 37,stiff : 2,pricy : 14,pricing : 10,advanced book : 0,tear : 10,crazy expensive : 0
dangerous : 36,sunday : 2,shock : 14,reviewer : 10,advanced reservation : 0,ability : 9,crazy hour : 0
london : 36,tough : 2,gesture : 13,romantic : 10,advanced toilet : 0,aircon : 9,crazy kid : 0
negative comment : 36,training : 2,insist : 13,rule : 10,affair : 0,cramped room : 9,crazy night : 0
dirty carpet : 34,uncomfortable mattress : 2,not working : 13,yellow : 10,aircon : 0,drain : 9,crazy number : 0
wet room : 34,uncomfortable night : 2,rude staff : 13,gesture : 9,annoying elevator : 0,negative reviews : 9,crazy price : 0
crew : 33,uncomfortable sleeping : 2,stiff : 13,liking : 9,annoying habit : 0,outdated room : 9,crazy shopper : 0
dead : 33,unfriendly : 2,ability : 12,pain : 9,annoying part : 0,pricey food : 9,crazy shopping : 0
bare : 32,useless : 2,accurate : 12,remind : 9,annoying room : 0,pricey side : 9,crazy station : 0
insist : 32,weird thing : 2,claim : 12,shock : 9,annoying step : 0,reviewer : 9,crazy time : 0
inch : 31,wet area : 2,london : 12,smallish room : 9,annoying thing : 0,wet room : 9,crazy view : 0
remind : 31,wet weather : 2,bang : 11,stressful : 9,annoying wifi : 0,abit : 8,crew : 0
rollaway : 31,worst room : 2,duvet : 11,crew : 8,argue : 0,concrete : 8,criticism : 0
rude staff : 31,ability : 0,feedback : 11,electrical outlet : 8,aware guest : 0,crew : 8,cry : 0
rule : 31,accord : 0,mediocre : 11,fashion : 8,aware hotel : 0,fashion : 8,cupboard : 0
yellow : 31,accurate : 0,paint : 11,friday : 8,aware management : 0,gesture : 8,curtain : 0
gesture : 30,accurate information : 0,worst hotel : 11,shelf : 8,aware person : 0,poor quality : 8,dangerous : 0
drain : 29,accurate reviews : 0,blanket : 10,unfriendly : 8,aware room : 0,pricey room : 8,dangerous road : 0
shock : 29,advanced : 0,drunk : 10,waitress : 8,aware something : 0,remind : 8,dangerous step : 0
smallish room : 29,advanced book : 0,dusty : 10,claim : 7,aware thing : 0,smallish : 8,dated : 0
ability : 28,advanced reservation : 0,friday : 10,inch : 7,aware traveler : 0,worst hotel : 8,dead : 0
stain : 28,advanced toilet : 0,liking : 10,pricey breakfast : 7,awkward bathroom : 0,advanced : 7,dead area : 0
bang : 27,affect : 0,negative reviews : 10,stiff : 7,awkward bit : 0,background : 7,dead end : 0
drunk : 27,annoying elevator : 0,not aware : 10,stuffy room : 7,awkward configuration : 0,cupboard : 7,device : 0
poor quality : 27,annoying habit : 0,poor selection : 10,unreasonable : 7,awkward layout : 0,dirty carpet : 7,dirty : 0
pricey restaurant : 27,annoying noise : 0,pricey restaurant : 10,affair : 6,awkward position : 0,disappointing experience : 7,dirty area : 0
ugly : 27,annoying part : 0,sharp : 10,bare foot : 6,awkward shower : 0,disturb : 7,dirty bathroom : 0
claim : 26,annoying room : 0,stale smell : 10,blanket : 6,awkward situation : 0,gotemba : 7,dirty blanket : 0
duvet : 26,annoying step : 0,background : 9,dead : 6,awkward time : 0,minor complaint : 7,dirty carpet : 0
liking : 25,annoying thing : 0,bare : 9,disappointing breakfast : 6,background : 0,problematic : 7,dirty carpeting : 0
pricey hotel : 25,annoying wifi : 0,dirty carpet : 9,disappointing stay : 6,backpacker : 0,terrible service : 7,dirty chair : 0
stiff : 25,argue : 0,exciting : 9,dog : 6,ball : 0,affect : 6,dirty clothe : 0
unreasonable : 25,aware guest : 0,pricing : 9,drunk : 6,bang : 0,argue : 6,dirty cup : 0
friday : 24,aware hotel : 0,stain : 9,garbage : 6,bare : 0,claim : 6,dirty curtain : 0
neck : 24,aware management : 0,stuffy room : 9,insist : 6,bare bone : 0,confuse : 6,dirty dish : 0
poor english : 24,aware person : 0,ugly : 9,negative nothing : 6,bare foot : 0,dusty : 6,dirty feel : 0
accurate : 23,aware room : 0,worst experience : 9,poor connection : 6,bare footed : 0,liking : 6,dirty filter : 0
dirty room : 23,aware something : 0,affair : 8,pricey hotel : 6,bare minimum : 0,mediocre breakfast : 6,dirty floor : 0
negative reviews : 23,aware thing : 0,affect : 8,problematic : 6,bare necessity : 0,negative experience : 6,dirty glass : 0
rollaway bed : 23,aware traveler : 0,dead : 8,refuse : 6,bare room : 0,negative point : 6,dirty hallway : 0
sharp : 23,awkward bathroom : 0,dirty room : 8,rollaway : 6,bare wall : 0,not working : 6,dirty hotel : 0
stressful : 23,awkward bit : 0,drain : 8,sticky : 6,bedside : 0,slight negative : 6,dirty linen : 0
stuffy room : 23,awkward configuration : 0,negative comment : 8,terrible breakfast : 6,big negative : 0,smallest room : 6,dirty luggage : 0
background : 22,awkward layout : 0,not disturb : 8,unsure : 6,blanket : 0,stressful : 6,dirty restaurant : 0
handful : 22,awkward position : 0,problematic : 8,warning : 6,bottled drink : 0,uncomfortable bed : 6,dirty room : 0
paint : 22,awkward shower : 0,remind : 8,ability : 5,bottled tea : 0,useless : 6,dirty rug : 0
inconsistent : 21,awkward situation : 0,argue : 7,annoying thing : 5,burger : 0,duvet : 5,dirty sheet : 0
problematic : 21,awkward time : 0,handful : 7,bare minimum : 5,camping : 0,friday : 5,dirty stain : 0
affect : 20,backpacker : 0,joke : 7,correct exit : 5,claim : 0,neck : 5,dirty toilet : 0
cottage : 20,ball : 0,poor hotel : 7,dirty room : 5,claustrophobic feel : 0,outdated furniture : 5,dirty towel : 0
outdated room : 20,bare : 0,refuse : 7,disappointing hotel : 5,claustrophobic person : 0,outdated hotel : 5,dirty wall : 0
stale smell : 20,bare bone : 0,soundproofing : 7,duvet : 5,claustrophobic room : 0,paint : 5,dirty water : 0
uncomfortable pillow : 20,bare foot : 0,stressful : 7,hanger : 5,confuse : 0,poor english : 5,disappointing : 0
garbage : 19,bare footed : 0,worst part : 7,minor issue : 5,correct amount : 0,poor location : 5,disappointing area : 0
terrible service : 19,bare minimum : 0,advanced : 6,not disturb : 5,correct breakfast : 0,pricey buffet : 5,disappointing bathroom : 0
affair : 18,bare necessity : 0,annoying thing : 6,outdated room : 5,correct bus : 0,refuse : 5,disappointing breakfast : 0
disappointing breakfast : 18,bare room : 0,ball : 6,plate : 5,correct exit : 0,smallest detail : 5,disappointing buffet : 0
not aware : 18,bare wall : 0,disappointing breakfast : 6,poor skill : 5,correct hotel : 0,stain : 5,disappointing choice : 0
not disturb : 18,big negative : 0,disappointing experience : 6,rude staff : 5,correct information : 0,stale smell : 5,disappointing dinner : 0
pricey room : 18,blanket : 0,dusty room : 6,sharp : 5,correct location : 0,suffer : 5,disappointing experience : 0
pricey side : 18,bottled drink : 0,garbage : 6,stale smoke : 5,correct number : 0,worst experience : 5,disappointing fact : 0
refuse : 18,bottled tea : 0,negative side : 6,terrible service : 5,correct order : 0,accurate : 4,disappointing food : 0
tear : 18,burger : 0,outdated room : 6,wet room : 5,correct password : 0,annoying thing : 4,disappointing gym : 0
worst experience : 18,claim : 0,poor quality : 6,worst service : 5,correct place : 0,drunk : 4,disappointing hotel : 0
advanced : 17,claustrophobic feel : 0,pricey breakfast : 6,accurate : 4,correct price : 0,dusty room : 4,disappointing location : 0
blanket : 17,claustrophobic person : 0,pricey side : 6,background : 4,correct room : 0,garbage : 4,disappointing lounge : 0
poor selection : 17,claustrophobic room : 0,tear : 6,big negative : 4,correct service : 0,horrible room : 4,disappointing meal : 0
pricey breakfast : 17,concrete : 0,terrible service : 6,dirty bathroom : 4,correct spelling : 0,hotspot : 4,disappointing place : 0
argue : 16,correct : 0,unfriendly staff : 6,exciting area : 4,correct time : 0,joke : 4,disappointing point : 0
confuse : 16,correct amount : 0,unreasonable : 6,existent : 4,correct way : 0,mediocre service : 4,disappointing pool : 0
minor complaint : 16,correct breakfast : 0,worst thing : 6,minor complaint : 4,cottage : 0,minor problem : 4,disappointing quality : 0
negative experience : 16,correct bus : 0,confuse : 5,negative experience : 4,cramped area : 0,poor selection : 4,disappointing recommendation : 0
