spacious : 2521,accessible location : 0,distance : 114,distance : 895,convenience : 627,helpful staff : 105,executive : 437,garden : 165,lovely : 166,accessible place : 0
jr : 2450,accessible place : 0,good location : 114,lovely : 857,good location : 608,spacious : 103,best : 432,floor : 162,experience : 165,accessible restaurant : 0
new : 2377,accessible restaurant : 0,everything : 109,spacious : 857,metro : 563,convenience : 101,buffet : 390,free : 161,clean : 164,accessible room : 0
great location : 2313,accessible room : 0,great location : 107,experience : 832,distance : 559,beautiful : 89,wonderful : 389,everything : 157,imperial : 161,accessible station : 0
lovely : 2225,accessible station : 0,traditional : 107,great location : 823,perfect : 544,perfect : 88,everything : 385,shinagawa : 157,great view : 151,accessible system : 0
wonderful : 2214,accessible system : 0,best : 102,perfect : 820,enjoyed : 505,enjoyed : 87,lovely : 382,experience : 153,new : 150,accommodate : 0
distance : 2200,accommodate : 0,spacious room : 100,floor : 812,store : 488,family : 87,park : 382,airport : 150,park : 141,accommodation : 0
perfect : 2148,accommodation : 0,dinner : 98,convenience : 806,comfortable bed : 484,dinner : 86,front : 368,spacious room : 149,shopping : 140,accomodate : 0
experience : 2106,accomodate : 0,beautiful : 95,wonderful : 790,spacious : 482,great view : 84,experience : 361,helpful staff : 145,friendly staff : 138,accomodation : 0
plenty : 2101,accomodation : 0,plenty : 93,minute : 773,minute : 479,comfortable bed : 81,spacious room : 357,buffet : 143,perfect : 136,accompany : 0
convenience : 2047,accompany : 0,convenience : 91,good location : 766,buffet : 478,stop : 81,fantastic : 355,front : 142,convenient : 130,activity : 0
good location : 1985,activity : 0,osaka : 88,comfortable bed : 755,osaka : 468,subway : 81,convenience : 346,minute : 141,high : 129,adapter : 0
comfortable bed : 1919,adapter : 0,reasonable : 86,quiet : 742,new : 456,new : 80,great location : 344,jr : 139,worth : 128,additional : 0
minute : 1910,additional : 0,quiet : 85,plenty : 731,quiet : 455,wonderful : 80,metro : 341,worth : 133,spacious room : 125,additional bed : 0
buffet : 1899,additional bed : 0,buffet : 84,modern : 701,tower : 446,distance : 78,great view : 331,ginza : 129,distance : 120,additional charge : 0
metro : 1873,additional charge : 0,comfortable bed : 84,street : 691,decent : 440,great location : 78,plenty : 328,great location : 129,buffet : 119,additional cost : 0
shuttle : 1828,additional cost : 0,found : 84,airport : 686,narita : 439,narita : 75,distance : 323,clean room : 126,modern : 119,additional fee : 0
quiet : 1782,additional fee : 0,lovely : 84,short : 676,reasonable : 438,experience : 74,worth : 321,comfortable bed : 124,train : 117,additional info : 0
worth : 1728,additional info : 0,sapporo : 84,visit : 663,choice : 432,fantastic : 73,perfect : 314,plenty : 118,great location : 114,additional item : 0
choice : 1681,additional item : 0,visit : 76,found : 656,value : 425,choice : 72,haneda : 312,fantastic : 115,metro : 110,additional pillow : 0
found : 1639,additional pillow : 0,floor : 75,worth : 652,found : 423,minute : 71,comfortable bed : 302,prince : 113,helpful staff : 107,additional service : 0
fantastic : 1638,additional service : 0,laundry : 75,metro : 640,family : 414,trip : 70,good location : 298,lounge : 112,large room : 104,additional towel : 0
store : 1617,additional towel : 0,minute : 75,decent : 634,lovely : 412,coffee : 68,narita : 295,distance : 111,balcony : 101,additional yen : 0
visit : 1610,additional yen : 0,fine : 74,choice : 629,visit : 410,found : 68,jr : 294,new : 110,suite : 95,address : 0
short : 1606,address : 0,perfect : 73,buffet : 628,short : 395,good location : 68,choice : 293,shuttle : 110,tower : 94,adequate : 0
modern : 1568,adequate : 0,worth : 72,store : 615,haneda : 389,haneda : 68,limousine : 293,high : 109,comfortable bed : 89,adequate amenity : 0
spacious room : 1566,adequate amenity : 0,family : 70,coffee : 614,street : 389,worth : 68,new : 290,quiet : 109,minute : 89,adequate bathroom : 0
decent : 1538,adequate bathroom : 0,short : 70,reasonable : 612,laundry : 375,bridge : 65,quiet : 283,short : 108,visit : 89,adequate bed : 0
tower : 1468,adequate bed : 0,exit : 66,help : 584,experience : 373,grand : 65,minute : 282,amazing : 107,attentive : 88,adequate bedroom : 0
reasonable : 1465,adequate bedroom : 0,store : 64,value : 575,limousine : 373,metro : 65,osaka : 275,narita : 107,choice : 87,adequate breakfast : 0
street : 1462,adequate breakfast : 0,wonderful : 64,laundry : 572,convenient location : 371,modern : 64,polite : 273,street : 106,fish : 87,adequate buffet : 0
amazing : 1458,adequate buffet : 0,choice : 63,fantastic : 564,trip : 359,shuttle : 64,found : 272,choice : 105,excellent service : 86,adequate center : 0
help : 1438,adequate center : 0,decent : 62,stop : 562,wonderful : 356,bay : 62,large room : 266,polite : 104,amazing view : 84,adequate choice : 0
family : 1420,adequate choice : 0,metro : 61,local : 548,worth : 354,large room : 60,regency : 265,excellent service : 103,front : 84,adequate english : 0
coffee : 1399,adequate english : 0,local : 60,exit : 535,help : 353,reasonable : 60,store : 263,thank : 94,great service : 84,adequate facility : 0
lounge : 1386,adequate facility : 0,shinkansen : 60,fine : 526,shinagawa : 353,booked : 59,decent : 258,trip : 94,help : 84,adequate food : 0
value : 1353,adequate food : 0,booked : 59,spacious room : 523,exit : 349,amazing : 58,amazing : 255,dining : 93,delicious : 83,adequate gym : 0
polite : 1343,adequate gym : 0,convenient location : 58,family : 514,fine : 349,central : 58,nice room : 240,metro : 93,return : 83,adequate hotel : 0
trip : 1335,adequate hotel : 0,polite : 58,amazing : 502,beautiful : 348,short : 58,modern : 239,visit : 91,dinner : 79,adequate information : 0
dinner : 1300,adequate information : 0,central : 57,dinner : 498,coffee : 333,visit : 58,help : 238,nice room : 88,level : 79,adequate level : 0
fine : 1292,adequate level : 0,coffee : 57,traditional : 473,clean hotel : 331,buffet : 57,good service : 235,park : 88,dining : 76,adequate location : 0
stop : 1267,adequate location : 0,large room : 55,trip : 470,polite : 330,spacious room : 57,efficient : 234,dinner : 87,happy : 76,adequate lounge : 0
large room : 1256,adequate lounge : 0,help : 54,polite : 457,modern : 325,polite : 55,high : 228,help : 84,enjoy : 75,adequate mix : 0
local : 1248,adequate mix : 0,dining : 53,nagoya : 446,efficient : 315,machine : 53,suite : 226,palace : 84,thank : 75,adequate offering : 0
park : 1188,adequate offering : 0,stop : 53,machine : 442,fantastic : 310,high : 52,short : 225,traditional : 82,short : 74,adequate outlet : 0
booked : 1166,adequate outlet : 0,trip : 53,booked : 441,line : 307,quiet : 51,visit : 223,efficient : 80,trip : 74,adequate place : 0
high : 1150,adequate place : 0,clean hotel : 49,large room : 441,shibuya : 300,comfortable room : 49,shinagawa : 221,good location : 80,plenty : 70,adequate restaurant : 0
narita : 1150,adequate restaurant : 0,nagoya : 49,line : 434,machine : 297,department : 49,family : 218,great service : 80,great hotel : 68,adequate room : 0
exit : 1148,adequate room : 0,airport : 48,central : 432,local : 292,local : 49,return : 217,modern : 79,beautiful hotel : 66,adequate service : 0
convenient location : 1127,adequate service : 0,amazing : 48,convenient location : 416,booked : 291,dining : 48,trip : 215,nice hotel : 78,family : 66,adequate shower : 0
line : 1124,adequate shower : 0,machine : 48,comfortable room : 405,stop : 291,nice view : 48,booked : 214,pleasant : 76,polite : 66,adequate size : 0
laundry : 1112,adequate size : 0,nice staff : 48,clean hotel : 392,happy : 290,private : 46,nice hotel : 213,beautiful hotel : 74,comfortable room : 65,adequate skill : 0
efficient : 1111,adequate skill : 0,nice hotel : 47,nice hotel : 388,namba : 289,return : 46,excellent service : 209,return : 74,found : 65,adequate space : 0
great view : 1099,adequate space : 0,shop : 47,pleasant : 385,excellent location : 288,value : 45,line : 207,fine : 73,airport : 64,adequate speed : 0
comfortable room : 1098,adequate speed : 0,value : 47,ritz : 378,good breakfast : 288,convenient location : 44,comfortable room : 203,coffee : 72,everyone : 62,adequate standard : 0
return : 1068,adequate standard : 0,pleasant : 46,high : 369,good service : 281,decent : 44,coffee : 201,local : 72,team : 61,adequate storage : 0
nice hotel : 1067,adequate storage : 0,railway : 46,good breakfast : 368,shuttle : 278,fine : 44,dinner : 201,comfortable room : 71,attentive staff : 60,adequate variety : 0
haneda : 1063,adequate variety : 0,ueno : 46,return : 366,nice hotel : 267,efficient : 43,pool : 200,found : 71,gorgeous : 60,adequate wifi : 0
happy : 1054,adequate wifi : 0,fantastic : 45,happy : 364,comfortable room : 261,nice hotel : 43,reasonable : 197,shinkansen : 69,member : 60,adjacent : 0
good service : 1042,adjacent : 0,comfortable room : 44,good service : 362,return : 259,served : 43,happy : 193,decent : 66,shimbashi : 60,adjacent area : 0
central : 1041,adjacent area : 0,delicious : 43,delicious : 356,spacious room : 255,aqua : 42,stop : 191,delicious : 65,special : 60,adjacent build : 0
nice room : 1010,adjacent build : 0,variety : 43,dining : 356,dinner : 251,limousine : 42,local : 186,quick : 65,complimentary : 59,adjacent building : 0
excellent service : 1007,adjacent building : 0,good breakfast : 42,good english : 353,good hotel : 251,good hotel : 41,great service : 184,line : 64,clean room : 58,adjacent cafe : 0
pleasant : 994,adjacent cafe : 0,rate : 42,shuttle : 351,amazing : 249,help : 41,level : 184,selection : 63,quiet : 57,adjacent complex : 0
dining : 981,adjacent complex : 0,nice room : 41,efficient : 348,grand : 247,quick : 41,quick : 183,central : 62,separate : 57,adjacent garden : 0
traditional : 974,adjacent garden : 0,park : 41,good hotel : 338,good english : 241,traditional : 41,variety : 183,great view : 61,efficient : 56,adjacent ground : 0
clean hotel : 969,adjacent ground : 0,modern : 40,nice staff : 338,park : 236,different : 40,thank : 182,separate : 61,selection : 56,adjacent hotel : 0
machine : 952,adjacent hotel : 0,toilet : 39,excellent service : 337,perfect location : 233,enjoy : 40,pleasant : 177,convenient location : 60,different : 55,adjacent location : 0
thank : 943,adjacent location : 0,choose : 38,gion : 336,pleasant : 233,happy : 40,value : 177,great hotel : 60,drink : 55,adjacent mall : 0
good breakfast : 942,adjacent mall : 0,couple : 38,nice room : 335,quick : 232,line : 40,great hotel : 174,member : 59,fabulous : 55,adjacent museum : 0
quick : 908,adjacent museum : 0,happy : 38,thank : 334,high : 230,monorail : 39,nice view : 174,perfect location : 59,coffee : 54,adjacent park : 0
delicious : 885,adjacent park : 0,enjoy : 37,drink : 324,nice room : 222,shinkansen : 39,fine : 173,executive : 58,haneda : 54,adjacent restaurant : 0
good hotel : 874,adjacent restaurant : 0,surprised : 37,free wifi : 322,central : 219,clean hotel : 37,complimentary : 171,good service : 58,jr : 54,adjacent road : 0
shinagawa : 864,adjacent road : 0,aeon : 36,couple : 311,choose : 218,rail : 37,selection : 171,level : 58,booked : 53,adjacent room : 0
limousine : 857,adjacent room : 0,efficient : 35,quick : 310,free wifi : 217,street : 36,central : 166,property : 58,fine : 53,adjacent shop : 0
variety : 848,adjacent shop : 0,provide : 35,enjoy : 309,department : 216,great service : 35,member : 162,attentive : 57,quick : 53,adjacent station : 0
great service : 841,adjacent station : 0,reasonable price : 35,complimentary : 307,sunroute : 212,nice room : 35,free shuttle : 158,haneda : 56,ground : 52,adjacent store : 0
executive : 835,adjacent store : 0,good size : 34,provide : 307,excellent service : 210,perfect location : 35,dining : 149,stop : 56,variety : 52,adjacent street : 0
level : 831,adjacent street : 0,base : 33,ginza : 302,reasonable price : 207,pleasant : 35,good hotel : 146,variety : 56,good location : 51,adjacent subway : 0
good english : 816,adjacent subway : 0,coin : 33,perfect location : 302,dining : 206,rate : 35,good breakfast : 144,courteous : 54,market : 51,adjacent tower : 0
great hotel : 802,adjacent tower : 0,mins : 33,rate : 293,nice staff : 206,cheaper : 34,provide : 143,everyone : 54,stunning : 51,adjacent wall : 0
nice staff : 800,adjacent wall : 0,polite staff : 33,different : 292,love : 203,delicious : 34,good size : 142,store : 54,property : 50,admit : 0
ginza : 799,admit : 0,free wifi : 32,variety : 288,shop : 200,eating : 34,polite staff : 142,convenience : 53,beautiful room : 49,adult : 0
enjoy : 797,adult : 0,odori : 32,choose : 284,thank : 200,good service : 34,different : 137,enjoy : 53,beautiful view : 49,advantage : 0
complimentary : 796,advantage : 0,served : 32,reasonable price : 284,variety : 199,base : 33,choose : 136,express : 53,nice room : 49,adventure : 0
different : 783,adventure : 0,adequate : 31,ground : 282,nankai : 198,excellent service : 33,delicious : 136,happy : 53,convenient location : 48,advice : 0
excellent location : 783,advice : 0,arrived : 31,park : 282,heart : 195,polite staff : 33,convenient location : 130,exit : 52,central : 45,advise : 0
perfect location : 775,advise : 0,buy : 31,base : 281,adequate : 194,shop : 33,enjoy : 128,polite staff : 52,great room : 45,aeon : 0
free wifi : 773,aeon : 0,different : 31,washing : 281,good value : 192,equipped : 32,couple : 127,family : 51,design : 44,affordable : 0
provide : 767,affordable : 0,high : 31,mins : 273,base : 189,level : 32,offered : 126,reasonable : 51,new hotel : 44,affordable breakfast : 0
choose : 762,affordable breakfast : 0,separate : 31,good value : 272,rate : 188,outdoor : 32,rate : 126,booked : 49,warm : 44,affordable buffet : 0
rate : 762,affordable buffet : 0,budget : 30,level : 271,different : 186,complimentary : 31,good food : 123,great place : 49,grand : 43,affordable cost : 0
pool : 757,affordable cost : 0,good english : 30,great view : 269,great hotel : 186,couple : 31,excellent location : 122,impeccable : 49,line : 43,affordable eatery : 0
couple : 747,affordable eatery : 0,good hotel : 30,surprised : 268,level : 185,great hotel : 31,free wifi : 122,professional : 48,good service : 42,affordable food : 0
polite staff : 738,affordable food : 0,good service : 30,new hotel : 266,polite staff : 184,thank : 31,attentive : 121,suite : 48,pleasant : 42,affordable hotel : 0
love : 702,affordable hotel : 0,perfect location : 30,polite staff : 265,provide : 183,exit : 30,upgrade : 121,complimentary : 46,surprised : 42,affordable inn : 0
selection : 693,affordable inn : 0,relaxing : 30,tower : 264,mins : 181,fuji : 30,surprised : 118,couple : 46,value : 42,affordable location : 0
surprised : 677,affordable location : 0,excellent service : 29,love : 262,lounge : 178,lounge : 30,clean hotel : 117,past : 46,good breakfast : 41,affordable meal : 0
garden : 676,affordable meal : 0,great view : 29,great hotel : 261,roppongi : 177,nice staff : 30,good english : 115,beautiful garden : 45,impeccable : 41,affordable option : 0
shop : 672,affordable option : 0,ground : 29,great service : 261,great view : 174,spend : 29,good restaurant : 115,fabulous : 43,local : 41,affordable place : 0
ground : 662,affordable place : 0,line : 29,excellent location : 260,short walk : 173,course : 28,nice staff : 115,toilet : 43,love : 41,affordable price : 0
base : 661,affordable price : 0,comfy : 28,short walk : 260,dome : 171,system : 28,bay : 114,different : 42,wine : 41,affordable pricing : 0
good size : 651,affordable pricing : 0,great service : 28,buy : 257,proximity : 171,good english : 27,free bus : 113,spend : 42,equipped : 40,affordable raman : 0
reasonable price : 651,affordable raman : 0,proximity : 28,ride : 256,great service : 169,great place : 27,ride : 112,value : 42,general : 40,affordable range : 0
attentive : 650,affordable range : 0,spend : 28,comfy : 254,delicious : 168,island : 27,courteous : 110,arrived : 41,spend : 40,affordable rate : 0
short walk : 644,affordable rate : 0,affordable : 27,garden : 247,complimentary : 167,lake : 27,love : 110,free wifi : 41,tsukiji : 40,affordable restaurant : 0
imperial : 637,affordable restaurant : 0,center : 27,shinkansen : 247,direct : 167,separate : 27,pleased : 108,good breakfast : 41,arrived : 39,affordable room : 0
drink : 631,affordable room : 0,equipped : 27,shop : 246,ground : 162,variety : 27,separate : 107,good hotel : 41,impeccable service : 39,affordable ryokan : 0
good value : 628,affordable ryokan : 0,friend : 27,good size : 245,pleased : 162,buy : 26,arrived : 106,good restaurant : 41,narita : 39,affordable service : 0
comfy : 626,affordable service : 0,thank : 27,equipped : 244,buy : 161,comfy : 26,cheaper : 106,great restaurant : 41,nice view : 39,affordable shopping : 0
arrived : 624,affordable shopping : 0,warm : 27,adequate : 243,comfy : 161,easy access : 26,traditional : 103,impressed : 41,rate : 39,affordable snack : 0
nice view : 619,affordable snack : 0,castle : 26,arrived : 235,good size : 161,excellent location : 26,buy : 102,proximity : 41,relaxing : 39,affordable stay : 0
mins : 618,affordable stay : 0,excellent location : 26,heart : 234,large room : 161,ginza : 26,exit : 101,relaxing : 41,upgrade : 39,affordable taxi : 0
spend : 618,affordable taxi : 0,famous : 26,spend : 234,couple : 159,provide : 26,great place : 101,fresh : 40,provide : 38,affordable transfer : 0
suite : 615,affordable transfer : 0,large hotel : 26,attentive : 232,spend : 156,arrived : 25,property : 101,love : 40,spectacular : 38,agoda : 0
adequate : 612,agoda : 0,larger : 26,good restaurant : 231,enjoy : 154,choose : 25,center : 100,rail : 40,garden : 37,ainu : 0
buy : 611,ainu : 0,sightseeing : 26,namba : 231,surprised : 152,love : 25,professional : 100,short walk : 40,care : 36,airport : 0
separate : 609,airport : 0,spring : 26,separate : 230,vending : 150,lucky : 25,short walk : 100,famous : 39,district : 36,airy : 0
equipped : 606,airy : 0,vending : 26,ueno : 229,express : 149,ride : 25,direct : 98,rate : 39,offered : 36,airy area : 0
grand : 597,airy area : 0,courteous : 25,warm : 226,arrived : 147,center : 24,bridge : 97,surprised : 39,stunning view : 36,airy lobby : 0
heart : 594,airy lobby : 0,private : 25,lounge : 223,money : 147,disney : 24,garden : 97,attentive staff : 38,couple : 35,airy room : 0
offered : 582,airy room : 0,good choice : 24,selection : 223,center : 146,good value : 24,comfy : 95,equipped : 38,easy access : 35,akihabara : 0
great place : 581,akihabara : 0,heart : 24,toilet : 223,mart : 145,ground : 24,great room : 95,excellent location : 38,great staff : 35,alcohol : 0
department : 580,alcohol : 0,offered : 24,served : 220,ginza : 144,team : 24,great staff : 95,offered : 38,proximity : 35,alleviate : 0
good restaurant : 579,alleviate : 0,quick : 24,great place : 218,eating : 143,toilet : 24,shop : 95,nice view : 37,superb : 35,alley : 0
pleased : 577,alley : 0,tub : 24,temple : 217,easy access : 142,warm : 24,drink : 94,special : 37,wife : 35,allow : 0
shinkansen : 575,allow : 0,catch : 23,offered : 215,great place : 141,express : 23,street : 93,department : 36,best hotel : 34,alternative : 0
toilet : 574,alternative : 0,complete : 23,district : 212,selection : 141,relaxing : 23,easy access : 92,great staff : 36,nice touch : 34,aman : 0
courteous : 554,aman : 0,return : 23,explore : 207,toilet : 141,attentive : 22,fabulous : 92,anyone : 35,outstanding : 34,amaze : 0
everyone : 554,amaze : 0,short walk : 23,pool : 206,traditional : 141,direct : 22,metropolitan : 91,center : 35,spectacular view : 34,amazing : 0
proximity : 551,amazing : 0,twin : 23,department : 205,famous : 138,free wifi : 22,equipped : 90,courteous staff : 35,fantastic view : 33,amazing amenity : 0
center : 550,amazing amenity : 0,corner : 22,spring : 205,pool : 136,hakata : 22,large hotel : 90,easy access : 35,great breakfast : 33,amazing amount : 0
ride : 548,amazing amount : 0,everyone : 22,courteous : 204,equipped : 135,railway : 22,ground : 89,excellent staff : 35,impressed : 33,amazing architecture : 0
easy access : 532,amazing architecture : 0,explore : 22,everyone : 204,professional : 132,centre : 21,spend : 89,impeccable service : 35,personal : 33,amazing area : 0
namba : 528,amazing area : 0,good restaurant : 22,pleased : 204,good restaurant : 128,good size : 21,everyone : 88,nice staff : 35,stop : 33,amazing array : 0
nagoya : 515,amazing array : 0,great hotel : 22,outdoor : 203,larger : 128,hiroshima : 21,past : 88,provide : 35,unique : 33,amazing atmosphere : 0
direct : 512,amazing atmosphere : 0,level : 22,map : 200,offered : 127,proximity : 21,helpful concierge : 87,explore : 34,wonderful view : 33,amazing attention : 0
warm : 504,amazing attention : 0,nikko : 22,market : 199,past : 127,reasonable price : 21,relaxing : 87,good food : 34,decent : 32,amazing bar : 0
cheaper : 498,amazing bar : 0,outdoor : 22,supermarket : 199,district : 125,short walk : 21,adequate : 86,class : 33,fitness : 32,amazing bath : 0
property : 497,amazing bath : 0,pleased : 22,money : 197,affordable : 123,spring : 21,base : 85,comfy : 33,perfect location : 32,amazing bathroom : 0
bay : 494,amazing bathroom : 0,ride : 22,river : 197,coin : 123,superb : 21,basement : 85,good english : 33,rooftop : 32,amazing bed : 0
fresh : 494,amazing bed : 0,acceptable : 21,center : 196,explore : 123,surprised : 21,toilet : 85,good size : 33,street : 32,amazing box : 0
professional : 493,amazing box : 0,clean bathroom : 21,famous : 195,courteous : 122,adequate : 20,perfect location : 84,pleased : 33,tub : 32,amazing breakfast : 0
relaxing : 492,amazing breakfast : 0,consider : 21,eating : 191,nice view : 121,beautiful view : 20,mins : 83,ride : 33,choose : 31,amazing buffet : 0
explore : 491,amazing buffet : 0,drink : 21,special : 191,rail : 120,catch : 20,balcony : 82,clean hotel : 32,class : 31,amazing build : 0
district : 489,amazing build : 0,fresh : 21,property : 189,good choice : 117,drink : 20,good room : 82,entire : 32,excellent hotel : 31,amazing center : 0
eating : 489,amazing center : 0,good experience : 21,narita : 188,fresh : 116,fresh : 20,good value : 82,warm : 32,moment : 31,amazing choice : 0
served : 484,amazing choice : 0,good food : 21,affordable : 187,complex : 115,selection : 20,handy : 81,beautiful room : 31,nice hotel : 31,amazing city : 0
good food : 482,amazing city : 0,good place : 21,fresh : 186,cheaper : 114,everyone : 19,beautiful view : 80,care : 31,past : 31,amazing concierge : 0
member : 482,amazing concierge : 0,interesting : 21,relaxing : 186,garden : 114,excellent hotel : 19,fresh : 80,district : 31,year : 31,amazing court : 0
larger : 475,amazing court : 0,love : 21,easy access : 184,year : 114,laundry : 19,great stay : 80,lady : 31,ceiling : 30,amazing day : 0
past : 474,amazing day : 0,new hotel : 21,larger : 184,attentive : 113,nikko : 19,excellent staff : 79,shop : 31,glass : 30,amazing decor : 0
special : 474,amazing decor : 0,unique : 21,cheaper : 183,map : 113,surrounding : 19,good choice : 79,superb : 31,large bathroom : 30,amazing decoration : 0
gion : 463,amazing decoration : 0,block : 20,budget : 181,railway : 113,unique : 19,impressed : 79,tub : 31,lucky : 30,amazing dinner : 0
money : 463,amazing dinner : 0,eating : 20,haneda : 181,consider : 112,useful : 19,larger : 79,choose : 30,pleased : 30,amazing dish : 0
famous : 461,amazing dish : 0,good room : 20,nice view : 181,handy : 110,various : 19,proximity : 79,great breakfast : 30,willing : 30,amazing district : 0
rail : 453,amazing district : 0,good value : 20,italian : 179,useful : 110,comfy bed : 18,heart : 78,great experience : 30,world : 30,amazing eatery : 0
year : 448,amazing eatery : 0,kitchen : 20,proximity : 176,good food : 108,entire : 18,prince : 78,helpful concierge : 30,chance : 29,amazing everything : 0
express : 444,amazing everything : 0,least : 20,free drink : 175,great staff : 108,good breakfast : 18,reasonable price : 78,ideal : 30,ideal : 29,amazing experience : 0
railway : 441,amazing experience : 0,monorail : 20,impressed : 174,prince : 107,park : 18,attentive staff : 77,thought : 30,lunch : 29,amazing facility : 0
shibuya : 441,amazing facility : 0,tatami : 20,railway : 174,ueno : 106,pleased : 18,customer : 76,great stay : 29,polite staff : 29,amazing feature : 0
impressed : 438,amazing feature : 0,centre : 19,year : 174,comfy bed : 105,shimbashi : 18,good view : 76,meeting : 29,professional : 29,amazing feel : 0
map : 437,amazing feel : 0,cheaper : 19,comfy bed : 173,everyone : 105,tub : 18,rail : 76,railway : 29,ready : 29,amazing floor : 0
good choice : 433,amazing floor : 0,district : 19,good choice : 173,executive : 105,anyone : 17,amazing view : 75,world : 29,comfy : 28,amazing food : 0
private : 429,amazing food : 0,enjoyable : 19,handy : 172,great breakfast : 104,apartment : 17,consider : 75,year : 29,good food : 28,amazing gym : 0
