Keywords,Alpha,C,kernel,Average_F1,StDv_F1,Average_Accuracy,StDv_Accuracy,Average_Precision,StDv_Precision,Average_Recall,StDv_Recall
Positive,3.0,3.25,linear,0.8504621699968835,0.021449843349790096,0.8280851063829786,0.024086760337165797,0.8822086194806122,0.02136340768111192,0.8214949230691697,0.0308075581063835
Negative,3.0,3.25,linear,0.8249815298061568,0.015023964696613344,0.7770212765957447,0.016612103230589904,0.7715797652064763,0.015297412414951988,0.8871828664002394,0.031018295048916424
Positive,3.25,1.0,linear,0.8721880315209358,0.015943378968704878,0.8493617021276595,0.017770734483252025,0.9004473051058202,0.021612458988794474,0.8467884000421065,0.032564519130603056
Negative,3.25,1.0,linear,0.8269280196480521,0.021437725786439762,0.7791489361702129,0.022392037645826174,0.7657269028202472,0.020762352757386922,0.8991675338245187,0.02930159042118765
Positive,3.25,1.25,linear,0.8720030625000105,0.018292140321201876,0.850212765957447,0.018915838953951405,0.9050121393821657,0.022023438379945474,0.841906877884495,0.026774367234232835
Negative,3.25,1.25,linear,0.8328317908056226,0.015677078095601198,0.7859574468085107,0.020851063829787218,0.7738019646184249,0.02182882573614738,0.9022423860695359,0.020367030880390213
Positive,3.25,1.5,linear,0.8571793098743374,0.028675563779500465,0.8357446808510638,0.03191205661149394,0.8988474383352836,0.02714500951572925,0.8200133721415414,0.03921782912409432
Negative,3.25,1.5,linear,0.827283506431364,0.016328253548406113,0.7795744680851063,0.018430985385283188,0.7713777499871853,0.01758640591568609,0.8924228312312863,0.025340845256179054
Positive,3.25,1.75,linear,0.8610048919317859,0.015580067708320407,0.8395744680851063,0.018553386686460976,0.8894884094979008,0.024044503310220906,0.8350289899883581,0.024387670410799173
Negative,3.25,1.75,linear,0.8352225549629123,0.020433005165995905,0.7846808510638298,0.023631392981982684,0.783595540754708,0.03256166693596606,0.8952211253980968,0.019799162716468
Positive,3.25,2.0,linear,0.8510197134818123,0.019795445497406427,0.827659574468085,0.019243266475906406,0.8973149554471874,0.022018013647649368,0.8103015543423266,0.03384079540514763
Negative,3.25,2.0,linear,0.8250460618625002,0.016022234088114398,0.7787234042553193,0.022677298033147636,0.7671419082344256,0.017068396184811575,0.892816238877128,0.02347764668865553
Positive,3.25,2.25,linear,0.8520897951656634,0.03331930304660973,0.8293617021276596,0.03406648095255394,0.8742824758556502,0.03311121192926931,0.8322879958681565,0.04584607401551479
Negative,3.25,2.25,linear,0.8312736843938809,0.028129899489446348,0.7774468085106383,0.032743844430996816,0.7771168983639406,0.028046298475901992,0.8941070511537059,0.03555384201641282
Positive,3.25,2.5,linear,0.8636940979109211,0.022094177528961766,0.8391489361702128,0.027167471828957217,0.9082877968324217,0.02133527771862779,0.824236591004059,0.036137459681502636
Negative,3.25,2.5,linear,0.8412572713664692,0.021320013801819117,0.7910638297872341,0.02767266466023677,0.7889659255474106,0.022743012550222375,0.9013416394749747,0.02609311696973875
Positive,3.25,2.75,linear,0.8780671072326911,0.017735100311319894,0.8548936170212766,0.0192620771025639,0.898526245922147,0.011851914678155346,0.8591113908346619,0.030795924552840866
Negative,3.25,2.75,linear,0.8362566436107743,0.022997006546145442,0.7880851063829788,0.02250094309174858,0.789652932215154,0.032696426268714975,0.8899707870442214,0.030120773414007877
Positive,3.25,3.0,linear,0.85214650803463,0.02698718403289144,0.8293617021276596,0.030116718773141277,0.8824110921064234,0.029578223155999856,0.8245987896113054,0.03427388676111721
Negative,3.25,3.0,linear,0.8267387280692139,0.02172120490620189,0.7753191489361704,0.026560828143535716,0.7804505972296393,0.027025240399390974,0.8796645631662688,0.02851202941273545
Positive,3.25,3.25,linear,0.8595916738144993,0.01541202960105995,0.8382978723404253,0.015104884552594787,0.8940199541481922,0.022766043124088916,0.8282557060722515,0.021624839701091032
Negative,3.25,3.25,linear,0.8132698580848388,0.029646366926360634,0.76,0.03389328979019554,0.7603064135148296,0.03480940075415753,0.8745198489504435,0.025553593212122343
Positive,3.5,1.0,linear,0.8626480297928355,0.01322706767839754,0.8412765957446808,0.013053499276747225,0.8989666107625498,0.030062193475534005,0.8306488125943872,0.02882084775713906
Negative,3.5,1.0,linear,0.8225005934545664,0.024182543820750614,0.7676595744680851,0.02998113183626984,0.75908421999399,0.03465046702577041,0.8990768057283791,0.031975036913314915
Positive,3.5,1.25,linear,0.8706271521583708,0.01500935053444244,0.8531914893617023,0.014524296311383838,0.9037324392514188,0.02505925290109944,0.8401583146119249,0.012322068852391321
Negative,3.5,1.25,linear,0.8217288330203857,0.02891820579962073,0.7714893617021277,0.0319035440812367,0.7684416390199856,0.030021506030261023,0.8843450531610404,0.04352398885455492
Positive,3.5,1.5,linear,0.8662260617612191,0.02034221643770963,0.8429787234042554,0.022553191489361735,0.9075502167160234,0.03434715641030796,0.8291207231202579,0.018504000950697003
Negative,3.5,1.5,linear,0.8177001631035943,0.028329279088638717,0.7638297872340425,0.034108977748683836,0.7718294846630717,0.040929126624307366,0.8706919528243775,0.025506569030996334
Positive,3.5,1.75,linear,0.8577658443452313,0.025703688495974913,0.8327659574468085,0.027383234967142414,0.8777415634569954,0.03468972425512905,0.8393094446298466,0.0270312576417844
Negative,3.5,1.75,linear,0.8210635551145951,0.024288265052751962,0.7663829787234043,0.024552122105109212,0.7666266300746142,0.022564306796941578,0.8846005893456917,0.036985887027363024
Positive,3.5,2.0,linear,0.8635515397202775,0.028219894065106492,0.8412765957446808,0.030332397254802957,0.8912881449491467,0.034936221895434334,0.8385577266711012,0.03618225828872035
Negative,3.5,2.0,linear,0.83162065396305,0.028710925757491346,0.7842553191489362,0.028801312781306734,0.7718102689626999,0.03919756845700775,0.9024240382169362,0.022628840304702715
Positive,3.5,2.25,linear,0.8623453006488223,0.023220455680877716,0.8438297872340426,0.021868366225582324,0.8904804810328686,0.02241496154932616,0.8364309395380491,0.03136003011465615
Negative,3.5,2.25,linear,0.8144088032762907,0.028453728938087723,0.7697872340425531,0.029447915364759093,0.7557292990651017,0.032317739882640986,0.8835776336943233,0.03072174478301101
Positive,3.5,2.5,linear,0.8517325287200842,0.018759485659922324,0.8293617021276596,0.023264573502700666,0.8805641055565567,0.03316590267423012,0.8257310474922157,0.02412893057924156
Negative,3.5,2.5,linear,0.8333254616331672,0.02388874617396266,0.7872340425531915,0.02898618955902366,0.7824861589182348,0.030932304733985953,0.8918926322186154,0.02452502248947305
Positive,3.5,2.75,linear,0.8579833157249409,0.018896900161925367,0.8378723404255319,0.018396567081887076,0.876988104244077,0.02957746524088383,0.8416221942323425,0.03874021477942
Negative,3.5,2.75,linear,0.822802922767883,0.02345485008543743,0.772340425531915,0.027855281445196833,0.771918236109659,0.03771441775184438,0.8824251670584491,0.024905295444765177
Positive,3.5,3.0,linear,0.8471027168572014,0.02073204630140218,0.8263829787234045,0.023291799461113198,0.8785186307507242,0.026589971977270595,0.8187251353353611,0.030259203758383164
Negative,3.5,3.0,linear,0.8266169762751779,0.016432160408968555,0.776595744680851,0.018863115114299153,0.7667365710523902,0.02425478564637685,0.897215965767859,0.016193094848064287
Positive,3.5,3.25,linear,0.8612688827899291,0.018725132441591786,0.8374468085106382,0.019941063002314872,0.8739610853271866,0.02471990139943276,0.8503957421172702,0.03693224682111609
Negative,3.5,3.25,linear,0.8190497850070187,0.02079477247217212,0.765531914893617,0.026400131692333784,0.7631036205212711,0.039148671386054885,0.8868811914410383,0.03490420267199165
Positive,3.75,1.0,linear,0.8733564686409535,0.015422843565981321,0.8544680851063831,0.014838804914181037,0.9013845821632464,0.02186242889700478,0.8476580531426748,0.023977909565164077
Negative,3.75,1.0,linear,0.8271501111085986,0.01279297427520179,0.7714893617021277,0.016486272874732377,0.7727996047156018,0.02853866242965491,0.8915942949031116,0.02893829620141441
Positive,3.75,1.25,linear,0.8744610646834017,0.01785384047040709,0.8544680851063831,0.02233941233771352,0.9130433445068444,0.01755703536489306,0.8394294407192173,0.025995797323500845
Negative,3.75,1.25,linear,0.8256304171402251,0.026739803681623285,0.7727659574468084,0.03174137225356856,0.7679585322528999,0.03924385369336702,0.8940656612163567,0.02651565802162003
Positive,3.75,1.5,linear,0.8595749784358843,0.02307906147487826,0.8344680851063829,0.027277226400914633,0.9010930115265223,0.016493825309431775,0.8222056421727441,0.033534807880765766
Negative,3.75,1.5,linear,0.8298658118870295,0.0238943894624427,0.7740425531914893,0.029814577115920615,0.7710229286025228,0.027447213956024577,0.8990849207587924,0.02870329803958524
Positive,3.75,1.75,linear,0.8552215787581627,0.023055246373217778,0.8323404255319149,0.02445975806502112,0.8882710716941489,0.02613814594798705,0.8250595496677968,0.029008936699323615
Negative,3.75,1.75,linear,0.8336682785951745,0.01898356251423457,0.7804255319148935,0.024607374118810164,0.7752422805367307,0.023974359414687358,0.9023177053854962,0.02565871765104182
Positive,3.75,2.0,linear,0.8631918648240511,0.012978726410210625,0.8378723404255319,0.013246282907466727,0.8814290806179464,0.0197886190661584,0.8463257057867171,0.022439152611487913
Negative,3.75,2.0,linear,0.8262698077016586,0.02533973151788029,0.7740425531914893,0.029814577115920615,0.7770879069036243,0.029435992196013866,0.8826729244175601,0.028696054791107435
Positive,3.75,2.25,linear,0.8618938924062458,0.023876768742795706,0.8421276595744681,0.02062403543157896,0.890515967927465,0.029843413041646387,0.8357820216797883,0.030704782233238744
Negative,3.75,2.25,linear,0.824228663575991,0.018145417814439447,0.7714893617021277,0.023848776628429044,0.7743296823269621,0.025571896571897686,0.8818773714367394,0.025123573981026093
Positive,3.75,2.5,linear,0.8565458019337502,0.01403806832788622,0.8357446808510638,0.015944675740591656,0.8854121236246556,0.025613149085604896,0.8299895403762643,0.014483000665789924
Negative,3.75,2.5,linear,0.8307334432002629,0.021801343861449347,0.7804255319148935,0.02179786974445227,0.7700444250815119,0.03932073595663571,0.9039676679692086,0.026842488251051167
Positive,3.75,2.75,linear,0.8686552229033258,0.013020627695617017,0.8446808510638297,0.016398169249359763,0.9083412263700563,0.020053971162352434,0.8327403151397673,0.018826887104670575
Negative,3.75,2.75,linear,0.8284549523563778,0.017463591119140587,0.777872340425532,0.02297872340425531,0.77099535852975,0.024087261511953183,0.8963399255519733,0.02988656278792482
Positive,3.75,3.0,linear,0.853205962817772,0.013623594747860939,0.8310638297872341,0.017237982213216253,0.8852080887047105,0.022911800202371706,0.8240879610944883,0.02097757212618037
Negative,3.75,3.0,linear,0.816061107264624,0.019751283692772934,0.7625531914893617,0.01994106300231489,0.7496568550703251,0.031839342564154445,0.8971785670560182,0.03044920785998271
Positive,3.75,3.25,linear,0.8721281940034482,0.018687980366035053,0.852340425531915,0.02032332584895246,0.8878534651838313,0.028291038321845173,0.8583300018823217,0.03338696071812898
Negative,3.75,3.25,linear,0.824410835040673,0.020155420456987705,0.772340425531915,0.024090518901647935,0.7658561827730337,0.024413628117694257,0.8932551030856258,0.024758717888008132
Positive,4.0,1.0,linear,0.8693571782428972,0.013882240718095755,0.850212765957447,0.014960336877656997,0.9005301074120066,0.021819172023904685,0.8407407361125809,0.01889769392746898
Negative,4.0,1.0,linear,0.8230182757769133,0.017397232832845454,0.7680851063829788,0.019616052036793407,0.7663713580393221,0.020313076165778005,0.8893789671395854,0.026744049391667545
Positive,4.0,1.25,linear,0.866513849868938,0.02524640006875257,0.8455319148936169,0.026372681586972195,0.8946993426493917,0.027055716069647066,0.8404766332502083,0.03010573474464357
Negative,4.0,1.25,linear,0.8249489203471493,0.034475288078971884,0.7714893617021277,0.03960191224102974,0.7737971145051484,0.04723493130016742,0.8846904316150974,0.02848299317082356
Positive,4.0,1.5,linear,0.8616145436662578,0.0193397529058904,0.8434042553191491,0.02100248966681374,0.8887713685195141,0.03215842021729108,0.8380881576669121,0.039829186318584855
Negative,4.0,1.5,linear,0.8140362120215302,0.02073528323263918,0.7617021276595745,0.021864225665812993,0.7599658975885153,0.02932949054311002,0.8770160732078548,0.016944868294711098
Positive,4.0,1.75,linear,0.8714824907077399,0.01675124865101877,0.848936170212766,0.02386395726435738,0.9001365403253014,0.03211785813640252,0.8460114825862156,0.02828682718463756
Negative,4.0,1.75,linear,0.8338353827847671,0.031162357296056473,0.7842553191489362,0.036210240680008186,0.7778300432256652,0.0400136968607532,0.8993654724936079,0.025617898410110206
Positive,4.0,2.0,linear,0.8637186118395986,0.023586780781824582,0.8442553191489361,0.022290724857376678,0.8994187450509997,0.02489975515784032,0.8314344645723534,0.032568504222804544
Negative,4.0,2.0,linear,0.8276199813933998,0.015914009966289538,0.7795744680851063,0.01742084211953934,0.776071960126276,0.02595266549850992,0.8875560654736006,0.023862253283593312
Positive,4.0,2.25,linear,0.8540035492905045,0.020717629655236273,0.8268085106382979,0.023155349549638802,0.883988996789963,0.025214193280478074,0.8268713580545599,0.03108937357979316
Negative,4.0,2.25,linear,0.819140031632636,0.014147671265637289,0.7642553191489362,0.01787234042553194,0.7716414986237085,0.03006394413075158,0.8744741617830346,0.022907506509877426
Positive,4.0,2.5,linear,0.8521950430352465,0.022636644432348973,0.8280851063829788,0.025189189084168086,0.8708729207945491,0.018157030663824115,0.834876056642325,0.033841860282583014
Negative,4.0,2.5,linear,0.8357056182209422,0.019534650347455648,0.7846808510638298,0.02610699855349441,0.7747033259644517,0.02967205808797115,0.9083960163836391,0.025533336517804033
Positive,4.0,2.75,linear,0.8536608301962463,0.022216187273341,0.8344680851063829,0.02114426935966783,0.9014424930399343,0.020792007119457386,0.8114546505389338,0.033547757123996734
Negative,4.0,2.75,linear,0.8398321105071748,0.018597107393215528,0.7885106382978723,0.02276098573670865,0.7868981887260879,0.02558818601612756,0.901415116112991,0.02830467371812207
Positive,4.0,3.0,linear,0.857260235791947,0.02127041709427638,0.8310638297872341,0.023311227106046533,0.8838957167637382,0.023590899090701323,0.832790319360398,0.02928988050748934
Negative,4.0,3.0,linear,0.8304389861355694,0.0184180852854399,0.7842553191489362,0.02170212765957446,0.7822891973064623,0.02974115541786553,0.8857238496880466,0.01574823890396342
Positive,4.0,3.25,linear,0.859928988084931,0.0149327449490208,0.8353191489361702,0.018258245066319102,0.8975947004114527,0.025345260337177655,0.8262162801827078,0.025061908318540098
Negative,4.0,3.25,linear,0.8278288531938319,0.019232530281642287,0.7774468085106382,0.023772728039937737,0.780268857306072,0.026992912370245422,0.8825156167276111,0.026264526397871638
Positive,4.25,1.0,linear,0.8546668272362113,0.016642028492193223,0.8314893617021276,0.01866528697826497,0.8897892007259646,0.026329508476881203,0.822654723191359,0.017503090229319843
Negative,4.25,1.0,linear,0.8276715203756491,0.017606035277444265,0.7736170212765957,0.02117422179510595,0.7834021743656349,0.03363803472748426,0.8787210211413747,0.021284621654867386
Positive,4.25,1.25,linear,0.8578659556598408,0.01884575135698563,0.8370212765957448,0.020588885793026295,0.8980518069716222,0.026303643045327608,0.82149248563,0.019681750890542835
Negative,4.25,1.25,linear,0.8369951566509295,0.014142140831618796,0.787659574468085,0.020798892612510538,0.7878806072202458,0.027468919375337037,0.8938915923979209,0.021924986336558604
Positive,4.25,1.5,linear,0.8661561773586616,0.011236693063356925,0.8446808510638297,0.009934142578662783,0.885302745902613,0.02398981431262309,0.8487279136312791,0.02250972746770224
Negative,4.25,1.5,linear,0.827205512109168,0.023347876405161182,0.776595744680851,0.03134238268650263,0.766925719097275,0.042256617072011504,0.8997287251098811,0.01641800775516116
Positive,4.25,1.75,linear,0.8707419811927478,0.012878406245619,0.848936170212766,0.01097344421976821,0.9058419886885046,0.013095549403986311,0.8387715509005119,0.02431394421770838
Negative,4.25,1.75,linear,0.8314499245850182,0.02310404214942703,0.7774468085106383,0.028101220393360087,0.7715799420278004,0.03229744643353001,0.9023210969759804,0.023441541381269634
Positive,4.25,2.0,linear,0.8592822704292115,0.020195454928003207,0.8357446808510638,0.0217146396973159,0.8938825976510986,0.024760200461114157,0.8280890184072993,0.0306107339307217
Negative,4.25,2.0,linear,0.8140376090921085,0.022316845619300606,0.7638297872340425,0.027330282082266222,0.7528892176581797,0.0412941552319144,0.8885851508286965,0.02722963206359535
Positive,4.25,2.25,linear,0.8587544045182766,0.022456906181651533,0.836595744680851,0.020689780053009737,0.8824247721026273,0.02234953687166547,0.8368521214921378,0.030995475746053044
Negative,4.25,2.25,linear,0.8170258110098949,0.016134685428525416,0.7680851063829788,0.01715373988999694,0.758892745710123,0.02769443558817621,0.886503061360844,0.03228518614342165
Positive,4.25,2.5,linear,0.8620995199835463,0.027120899843404735,0.8417021276595745,0.02703383859449975,0.8929557518233127,0.03910795221114309,0.8344738645298209,0.0314598450919739
Negative,4.25,2.5,linear,0.8313869642657039,0.02516101764503376,0.7829787234042553,0.0246661731850033,0.7846130472725383,0.043665082766350824,0.8862660616285065,0.026773896974899035
Positive,4.25,2.75,linear,0.8700528033006403,0.014645285675038006,0.8468085106382979,0.017441618325037614,0.8959092776024393,0.022416216665413064,0.8463212108995322,0.023089362603674984
Negative,4.25,2.75,linear,0.826912831719747,0.022241059096477514,0.7795744680851063,0.025870100686928788,0.7746435266624895,0.02742600349164448,0.8875568195271469,0.028305296361275118
Positive,4.25,3.0,linear,0.8620006059325508,0.020092814892024045,0.8374468085106382,0.020031663482450786,0.8908208173261174,0.0172424739532336,0.835543861911179,0.03140053920212137
Negative,4.25,3.0,linear,0.8298163493847085,0.022364923783207553,0.7838297872340426,0.022899785612040358,0.7790248430562657,0.0277990374013533,0.888339021155265,0.026072691405411366
Positive,4.25,3.25,linear,0.8559453745587424,0.020012708836115528,0.8319148936170213,0.017978408658959673,0.8901904578943066,0.025823068264723196,0.8251708556388552,0.030367708736292038
Negative,4.25,3.25,linear,0.831954776328567,0.01723256888535234,0.7829787234042553,0.022193029464519665,0.7737058752212491,0.027582485032992626,0.9007636388134076,0.0235367919063455
Positive,4.5,1.0,linear,0.8642999123498001,0.01674119242046516,0.8421276595744681,0.01562924908272935,0.8855137774953311,0.03184699250398683,0.8449138576721031,0.018764691278992215
Negative,4.5,1.0,linear,0.823754795781323,0.018375220628931356,0.7719148936170213,0.02163108940789592,0.7672708906194129,0.02320667113001847,0.890016550485852,0.026669585662978834
Positive,4.5,1.25,linear,0.8585676926899465,0.013503568614179996,0.8395744680851063,0.00893617021276597,0.8983806768281057,0.029862446802693114,0.8234045556728906,0.026415919536052015
Negative,4.5,1.25,linear,0.8126532633264096,0.021197544113894375,0.7617021276595745,0.027445983823995067,0.7567638939274255,0.0322056755060258,0.8782543857785491,0.013909219346501574
Positive,4.5,1.5,linear,0.8599484412618217,0.0245957908497352,0.8382978723404255,0.02330734287256028,0.8806019419576696,0.03384095730469511,0.8413451233050001,0.03264023171396795
Negative,4.5,1.5,linear,0.8220091793307859,0.017389693587708446,0.766808510638298,0.022899785612040348,0.7694213385518409,0.020878909526017647,0.8830580430024852,0.02735067338577827
Positive,4.5,1.75,linear,0.8564778593237399,0.018600444970582067,0.8382978723404255,0.01845062416057771,0.8827401952171361,0.020742154595416732,0.8325681863900434,0.031263624876461324
Negative,4.5,1.75,linear,0.8223566277194052,0.017157183584425584,0.7693617021276595,0.020478654324282503,0.7768337985433809,0.021566827601648107,0.8739784758206575,0.02031010654546458
Positive,4.5,2.0,linear,0.874003957642484,0.024314651825061272,0.8519148936170214,0.022741088027042375,0.896051373004344,0.034194948810665676,0.8541871418562007,0.032832176594477576
Negative,4.5,2.0,linear,0.8107794346761956,0.016804992283383214,0.7570212765957447,0.020885772241375396,0.7564186976350531,0.027874956294113032,0.8743412739369916,0.014841320644365693
Positive,4.5,2.25,linear,0.845201801125161,0.02628577783498209,0.823404255319149,0.028370567320482182,0.8676867928046909,0.036034143767210154,0.8246250228965908,0.02840298982957325
Negative,4.5,2.25,linear,0.8221183478606333,0.022593587976655744,0.7714893617021277,0.02664591013523961,0.7681375291770958,0.03597568332906036,0.8855972146018514,0.02270276942028995
Positive,4.5,2.5,linear,0.8651247288980441,0.018397958143057426,0.8446808510638297,0.01943055328822277,0.900237556168654,0.02417081273237407,0.833159850836131,0.023943685096054088
Negative,4.5,2.5,linear,0.820016853581772,0.0253654156828461,0.7697872340425531,0.028191288638386207,0.773723334341182,0.032867429108838504,0.8730068113019656,0.02636257966338825
Positive,4.5,2.75,linear,0.8654862116489428,0.01939565639493977,0.8451063829787234,0.021208401352131263,0.8984316439699681,0.026694617921578078,0.8355891757870918,0.0267748981934068
Negative,4.5,2.75,linear,0.8196372293647028,0.017494319009414984,0.772340425531915,0.019891056838332335,0.7731311307141933,0.038377819223213615,0.8744988107936251,0.026767239158666346
Positive,4.5,3.0,linear,0.8611389497050304,0.019474302023851055,0.841276595744681,0.02050074803480155,0.892995658707753,0.023822086323765708,0.8322821778212266,0.02998787089412594
Negative,4.5,3.0,linear,0.820879027459028,0.013882621816095462,0.7714893617021277,0.011738820616284036,0.7758473329310702,0.020157497475594015,0.8724279458844167,0.027207177244190854
Positive,4.5,3.25,linear,0.861042675442093,0.01967904740829688,0.8370212765957448,0.021280850638382965,0.897803933760895,0.03249656620429363,0.8282140503580372,0.02690229952266699
Negative,4.5,3.25,linear,0.8343422545783478,0.019630827863058704,0.7838297872340425,0.02544666619187415,0.7868179458976652,0.02807370250036694,0.8888424397477067,0.023417342797854818
Positive,4.75,1.0,linear,0.8711695148933417,0.011702110045513619,0.847659574468085,0.011700193263717054,0.9054880813395094,0.020854280442683518,0.8403024620313511,0.026525754221235747
Negative,4.75,1.0,linear,0.8216897149955692,0.01800512348171814,0.7680851063829788,0.022049781120053846,0.7668960761020683,0.027249273480130873,0.8860375568520166,0.025629754420307158
Positive,4.75,1.25,linear,0.8571711194622449,0.010338383107134409,0.8387234042553192,0.012687703417766465,0.8926328018730993,0.020195277135551363,0.8253866566845105,0.025979563616114833
Negative,4.75,1.25,linear,0.8310908284195901,0.0288825731890048,0.7753191489361703,0.0355923807086408,0.7750629289141335,0.03610703735781188,0.8967307872630013,0.029233111945880567
Positive,4.75,1.5,linear,0.8650580135520303,0.02732073643946842,0.8472340425531917,0.02477239077077086,0.9026923962206157,0.02447680698543542,0.8309145356329374,0.0354687706953252
Negative,4.75,1.5,linear,0.8249993746998842,0.019089098382189886,0.7753191489361704,0.020829341703013482,0.771406952189627,0.023152543323211126,0.887237224040536,0.025488766836723374
Positive,4.75,1.75,linear,0.8630035801582391,0.011098312223211367,0.8365957446808512,0.01334841458838991,0.8921677128208472,0.019217296869649753,0.8360719039857207,0.015354846738685446
Negative,4.75,1.75,linear,0.8219314057388116,0.03364616967368702,0.7685106382978723,0.03933351492184288,0.7653334169220705,0.043399270101228536,0.8890803733026372,0.03485158563157889
Positive,4.75,2.0,linear,0.8535652949881681,0.020643293255735974,0.8319148936170212,0.017570913040053256,0.8726053804445865,0.029233158365174764,0.8356418468251109,0.017160536034891705
Negative,4.75,2.0,linear,0.8218185122543018,0.016062611954320082,0.7719148936170213,0.020950695532070084,0.761814473182692,0.032797500351434,0.8937845545052777,0.020715209487397454
Positive,4.75,2.25,linear,0.8647031115746886,0.02100542792281164,0.8442553191489361,0.020336686204848575,0.8947850376259735,0.01783387320487153,0.8373953634908234,0.035066955042486386
Negative,4.75,2.25,linear,0.8299738449461722,0.01989183122646216,0.7795744680851064,0.025232284392125277,0.7845525526803638,0.03382392929765747,0.8825395623474559,0.02677301461605097
Positive,4.75,2.5,linear,0.8699695909458548,0.011789796949859346,0.8506382978723405,0.014549209359386197,0.8983169202218445,0.020126758298599837,0.8436896991514317,0.014181716201850453
Negative,4.75,2.5,linear,0.8260422832014955,0.018883120210288602,0.7765957446808511,0.01933713662553492,0.7748261633897949,0.023164964415025677,0.8848525301525733,0.01959534459351527
Positive,4.75,2.75,linear,0.8593142340254747,0.01847742912342998,0.8374468085106382,0.019106335592037175,0.8909504378579131,0.022487546174620912,0.8305446779244899,0.027987155234267987
Negative,4.75,2.75,linear,0.8144779592602044,0.02848006857856921,0.7621276595744682,0.03480268379675291,0.7659565325852568,0.0337411077652325,0.8705054642150996,0.03286069935735719
Positive,4.75,3.0,linear,0.8474230026507141,0.01621404834401629,0.827659574468085,0.015606060273099786,0.8888689522945088,0.01996539574665655,0.8105688387595438,0.02996243298687714
Negative,4.75,3.0,linear,0.8151239203591013,0.02503431459440526,0.7591489361702127,0.02943253866517547,0.7584940075615385,0.028312840362967377,0.8817368783843775,0.031927558439166275
Positive,4.75,3.25,linear,0.8598578014010764,0.022302305435439432,0.836595744680851,0.02120840135213127,0.910107902498741,0.01390731123592674,0.8156198588678455,0.03664755006438518
Negative,4.75,3.25,linear,0.8254331775657304,0.016676570924356857,0.774468085106383,0.019592960737398014,0.7770207311158858,0.021554136843114934,0.8810904623467938,0.026686911850346887
Positive,5.0,1.0,linear,0.8653708066233836,0.014586433659559972,0.8434042553191489,0.015319148936170235,0.8995845521109989,0.027268230089574092,0.8345622483574495,0.023003241011293835
Negative,5.0,1.0,linear,0.8168382660120633,0.020578768056320737,0.7629787234042553,0.022033350580424896,0.7516594574762854,0.029028002565694638,0.8957555684322175,0.030419046873822696
Positive,5.0,1.25,linear,0.8606451419039338,0.023110473058309027,0.8421276595744681,0.023879128249528862,0.8934148425948594,0.03027028906239621,0.8310438752230829,0.030588632212330425
Negative,5.0,1.25,linear,0.8375447553184525,0.015278829275089596,0.7897872340425531,0.019886504588166667,0.7898138258140206,0.022772197443050285,0.8927486443978445,0.031809872374834174
Positive,5.0,1.5,linear,0.8688730027029491,0.019205043004774044,0.8476595744680852,0.016458791153884038,0.8953515691433654,0.029224465552512704,0.8445968668775384,0.023207467619521586
Negative,5.0,1.5,linear,0.8259663676345941,0.02550627351856288,0.7719148936170213,0.031107518097867364,0.7732757514736662,0.04055380787497168,0.8881803921843969,0.027667908797582963
Positive,5.0,1.75,linear,0.8659964558593366,0.018006836950294727,0.8408510638297872,0.019977352500945567,0.908081620664869,0.02526572602416032,0.829020006672336,0.035170833983416395
Negative,5.0,1.75,linear,0.8216802733471278,0.02418876630094399,0.772340425531915,0.02719744881919114,0.7708648749273798,0.03735648563276188,0.8811730032449401,0.025450269630148403
Positive,5.0,2.0,linear,0.860465817323494,0.02050271246005507,0.8412765957446808,0.022521052974296595,0.8935333982193174,0.02863390693266367,0.8312893594504189,0.036846607879095515
Negative,5.0,2.0,linear,0.8364199569544061,0.008836200660670791,0.7906382978723405,0.011386458008731613,0.7836254907531484,0.017170555724917717,0.897493303045595,0.018554103896185083
Positive,5.0,2.25,linear,0.8628686856115175,0.017280981635138193,0.8391489361702128,0.016568444539516412,0.8840976490928076,0.03151885315381577,0.8434035765826161,0.018912669043800824
Negative,5.0,2.25,linear,0.8236108660636937,0.025908359185214933,0.771063829787234,0.036097549039061254,0.780062671260358,0.03305723605537398,0.8736023612644568,0.03526100391153404
Positive,5.0,2.5,linear,0.8629692567776225,0.018618774612053378,0.8412765957446808,0.02093772697896602,0.8949788116906081,0.0165750038494254,0.8335999308515805,0.02738952383769806
Negative,5.0,2.5,linear,0.8065308116122004,0.022624045007318384,0.7625531914893617,0.02703383859449975,0.7490656067949308,0.03256734536794009,0.8745740438241777,0.02207278061144417
Positive,5.0,2.75,linear,0.8643130997752829,0.01917942917500494,0.8391489361702128,0.01731658719095813,0.8916499102470439,0.020012042618829915,0.8396752000657066,0.03468093620866837
Negative,5.0,2.75,linear,0.8347117853010589,0.01623339842914911,0.7838297872340426,0.02074222571396416,0.7943168444219446,0.023839514801560605,0.8800864559690087,0.020257146494220245
Positive,5.0,3.0,linear,0.8612664241347311,0.015125419520692107,0.8370212765957445,0.01734270967856584,0.8920027049588732,0.019631935141627196,0.8332219594327785,0.025407718187262358
Negative,5.0,3.0,linear,0.8295152297208965,0.016999199066333123,0.7812765957446809,0.020247450644034597,0.7787049710827904,0.02455582456368241,0.8878865026744736,0.015133932148221231
Positive,5.0,3.25,linear,0.8652896400800543,0.020412519347517758,0.8455319148936169,0.021785405508374822,0.9055419555394699,0.018482760059394913,0.829213225623541,0.03302625178472897
